7.068064060375386370e-01,9.769861105231573140e-01,9.029425261748886822e-01,8.818775280942691142e-01,9.322200417951318485e-01,9.706555348678427286e-01,9.910399811298916672e-01,9.861687616052744465e-01,9.780373609685559799e-01,9.655312789724663780e-01,8.718420153284778262e-01,8.710678360365897710e-01,8.969747906299635476e-01,8.346243806237059193e-01,7.311292749926305845e-01,7.105888582089407990e-01,5.917865912720841060e-01,5.366342061766466998e-01,3.683765580111857396e-01,2.478951388142985879e-01,2.851991655670255144e-01,5.586059621721961577e-02,-3.311197289615791517e-02,-1.179839183337367536e-01,-8.725600312509018686e-02,-3.189571849545423943e-01,-3.985109672418195581e-01,-5.655989793717379754e-01,-6.208909976846714862e-01,-6.655601405383493319e-01
6.933224835543916331e-01,6.310877107057906166e-01,7.068462004125843912e-01,8.303768418974804000e-01,8.136088319733028040e-01,8.423693924158248691e-01,9.346633357537952325e-01,9.666570871331046089e-01,9.513012674385976641e-01,9.507014622047241792e-01,9.198155481661383082e-01,9.193044328866740722e-01,9.341630760154848723e-01,8.660589967117456878e-01,8.303141865967202939e-01,8.300336723792904881e-01,7.328316720793367489e-01,7.046966036850714765e-01,5.769530515602558918e-01,4.155650063718172582e-01,4.397419661252582879e-01,2.805225764694784241e-01,1.290839199175564389e-01,9.207772164400901405e-02,1.143803531457902589e-01,-3.345312948643969220e-02,-1.661615961985002388e-01,-2.988817233512910398e-01,-4.304779697613374534e-01,-4.752175013030033313e-01
6.910851053194941862e-01,5.654744442552602779e-01,7.186590805509867064e-01,8.149745121996372355e-01,7.862393547042951791e-01,8.522658692814126802e-01,9.221474128405036108e-01,9.376518842416132760e-01,9.355787027010021850e-01,9.451009979776210379e-01,9.227479322791292127e-01,9.220205657848015157e-01,9.365688756863282949e-01,8.670633033332775241e-01,8.374028605852412710e-01,7.699711576318322148e-01,7.515659562441823205e-01,7.192015653573879952e-01,6.161053392709487930e-01,3.902578144046697783e-01,4.469148364944750540e-01,3.052428802493308835e-01,1.806337888368916567e-01,1.299214340673037482e-01,1.473178310539597913e-01,2.021970094775932258e-02,-1.239942970507478537e-01,-4.137998756963524594e-01,-3.940867839482671275e-01,-4.357084366722919211e-01
6.798385610712445182e-01,2.851893108884239192e-01,5.107498746502799891e-01,7.788761557006915748e-01,6.949976221514736485e-01,7.140832499638070097e-01,8.782866903776987977e-01,9.471454126609348823e-01,9.245651739086393484e-01,9.358716454369819804e-01,9.677890810037989011e-01,9.675410297367583734e-01,9.713513614010060859e-01,8.974936127997854562e-01,9.294990982008100033e-01,9.494784865496400661e-01,8.738767528865893919e-01,8.727590011934962533e-01,7.855295451093261550e-01,5.832348739293359285e-01,5.942847666834910614e-01,5.051845567217372324e-01,4.474284792653511200e-01,3.021393616217547540e-01,3.160167094166707047e-01,2.520509259816630654e-01,6.618777484481908058e-02,-3.216446733084413201e-02,-2.400649418380033651e-01,-2.848748620676573862e-01
6.725634039781942519e-01,8.619345193108129966e-02,3.638809183075749076e-01,7.381662422830701509e-01,6.277225973243628632e-01,6.392142353608754046e-01,8.371776345872419256e-01,7.214205417775572116e-01,8.898741397368827855e-01,9.213488826755973360e-01,9.950238934442423577e-01,9.963762246350096330e-01,1.000000000000000000e+00,9.050788944862881991e-01,9.882619618413464035e-01,1.000000000000000000e+00,9.279034912817952785e-01,9.851899533630252837e-01,9.240886747842259608e-01,6.860065865070565927e-01,6.959456651536646277e-01,6.532727919986706100e-01,6.041085665626360068e-01,4.465977900997996630e-01,4.644222628081391968e-01,4.543612648482347471e-01,2.260316161926206602e-01,1.539971218382744367e-01,-6.597866066813942720e-02,-9.225342164946578882e-02
6.683552454341377125e-01,-3.200975144564981167e-02,4.119170753151558673e-01,7.148413680469973830e-01,5.769683527444458004e-01,6.643701607805123643e-01,8.186061553118628709e-01,7.713946528182209494e-01,8.386273656398868237e-01,9.137018814101478537e-01,9.992646386594175034e-01,9.994500421946599378e-01,9.997843513885702471e-01,9.111535209081103037e-01,9.978541058991425849e-01,8.798749705050834535e-01,9.736199606156965558e-01,1.000000000000000000e+00,9.852578087554294539e-01,6.259238131732809407e-01,6.980966567965696257e-01,6.848347769829734588e-01,6.694172339560926499e-01,5.025714107018031118e-01,5.065035309964641685e-01,5.319277701503726252e-01,2.885316365750544843e-01,2.134820369702721821e-01,-2.888612876673692098e-02,-6.196035278830228782e-02
6.565690568614956923e-01,-2.111236888533449263e-01,1.829803333453074166e-01,5.144516083526224914e-01,3.331810232187811804e-01,4.482869945109604903e-01,6.018600098651184505e-01,5.763433898519116916e-01,6.914236208998428834e-01,7.770049642571010828e-01,8.525470581608149967e-01,8.616331623403550299e-01,8.719449191438184421e-01,8.241698775881844963e-01,9.507123208782743973e-01,8.670458634531081898e-01,9.345369769896809675e-01,9.890204396509214568e-01,9.655562691122756558e-01,7.122009307252832322e-01,7.512626123289705138e-01,7.636260827372300941e-01,7.520629254670694319e-01,6.194980656321674717e-01,6.298776482473481542e-01,6.489458276127795244e-01,4.342691307182051097e-01,3.814740612342387704e-01,1.546400869122596111e-01,1.331700327772491477e-01
6.447828682888536722e-01,-3.902376262610400270e-01,-4.595640862454103415e-02,3.140618486582477109e-01,8.939369369311656044e-02,2.322038282414086163e-01,3.851138644183739745e-01,3.812921268856025447e-01,5.442198761597989431e-01,6.403080471040540900e-01,7.058294776622123790e-01,7.238162824860502331e-01,7.441054868990665261e-01,7.371862342682584668e-01,9.035705358574063206e-01,8.542167564011331482e-01,8.954539933636652682e-01,9.780408793018426916e-01,9.458547294691217466e-01,7.984780482772856347e-01,8.044285678613714019e-01,8.424173884914867294e-01,8.347086169780463250e-01,7.364247205625318315e-01,7.532517654982320288e-01,7.659638850751863126e-01,5.800066248613556796e-01,5.494660854982054143e-01,3.381663025912561849e-01,3.283004183428006040e-01
6.212104911435696319e-01,-7.484655010764302840e-01,-5.038298925642379356e-01,-8.671767073050196117e-02,-3.981809653582126796e-01,-1.999625042976951317e-01,-4.837842647511492178e-02,-8.810399047015859963e-03,2.498123866797110626e-01,3.669142127979604373e-01,4.123943166650072545e-01,4.481825227774405285e-01,4.884266224095628051e-01,5.632189476284067409e-01,8.092869658156700563e-01,8.285585422971827319e-01,8.172880261116339806e-01,9.560817586036854943e-01,9.064516501828141504e-01,9.710322833812903287e-01,9.107604789261732892e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.702780304232605513e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.714816131476569305e-01,8.854501340261385911e-01,7.052187339492492768e-01,7.185611894739034611e-01
5.858413759958625011e-01,-1.000000000000000000e+00,-9.175542865222465760e-01,-9.412203441720281560e-01,-1.000000000000000000e+00,-8.373486479712779484e-01,-8.332026615930805402e-01,-7.398181517791151407e-01,-4.849988593477064791e-01,-5.333737722978966200e-01,-4.346266776836258394e-01,-3.270494122093663969e-01,-3.132449684712458882e-01,-5.712536499291681613e-02,1.865833312043028158e-01,1.501112658014814860e-01,6.463468815159600922e-02,3.120584179505626610e-01,3.229862690504960998e-01,5.898017733221412318e-01,6.412267165100267174e-01,7.556082278126815543e-01,7.853451490540738211e-01,9.219157186340267707e-01,9.663209357435325053e-01,9.944764221971749141e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.951993309660795983e-01,1.000000000000000000e+00
5.762172747806549866e-01,-9.505447947068152992e-01,-9.086121349944645820e-01,-9.362135511223408368e-01,-9.426996797690362362e-01,-8.646448498399945670e-01,-8.332714699183587648e-01,-7.839117989281922938e-01,-5.802516816314254866e-01,-6.226547805376200229e-01,-5.287427083073363843e-01,-4.826727594749963268e-01,-4.292540983684232092e-01,-2.115739079004875234e-01,-5.365703714035385818e-03,-1.735259282998849462e-02,-9.208774714682306517e-02,1.441921030133334336e-01,1.608602105337942068e-01,3.849852112782967684e-01,4.934105494472634801e-01,5.640683084326540975e-01,6.223856191327642451e-01,7.748425654865509493e-01,7.999410358979743840e-01,8.548588201771734063e-01,8.778948496643996791e-01,8.716814583157012075e-01,8.594057411504609778e-01,8.880246017299195938e-01
5.661009173779901760e-01,-9.251380530486619236e-01,-9.120277985630717010e-01,-9.348023910315460538e-01,-9.345783630793107477e-01,-9.101242858384499534e-01,-8.537237050858739185e-01,-8.482718061831463485e-01,-7.018946852606859910e-01,-7.287347253417433279e-01,-6.175744695818541352e-01,-5.709671788855980035e-01,-5.639275973823738575e-01,-3.766383946231163238e-01,-2.414766786444716984e-01,-1.985694694144841399e-01,-2.675156133286522575e-01,-3.890754305616836439e-02,1.380450217486134390e-02,1.697888024452508526e-01,3.494095176804684066e-01,3.683621051474288421e-01,4.327606726631092471e-01,6.269578282817891424e-01,6.328444962122109496e-01,7.175782440425331199e-01,7.740564086539154509e-01,8.158853457780871343e-01,8.385300077515143169e-01,8.688307488966412473e-01
5.573820753464311384e-01,-8.891940251108414461e-01,-9.099651213001078709e-01,-9.315504526403437513e-01,-9.184187150918473597e-01,-9.404486544316665864e-01,-8.869987770591212239e-01,-8.942216125731738963e-01,-7.953605877391721757e-01,-8.136952670762973572e-01,-6.994717403531992561e-01,-6.887533054687402512e-01,-6.732682803299003815e-01,-5.174646362570873848e-01,-4.268186896870272418e-01,-3.520105719601326899e-01,-4.130595883328281315e-01,-1.931998222666852227e-01,-1.252840997873951034e-01,-1.573031274567804338e-02,2.192890809455571022e-01,1.967156377301162440e-01,2.790192849947189524e-01,4.959556085760486455e-01,4.847123719583130708e-01,5.942527175420966312e-01,6.716074003528650360e-01,7.259985628853831141e-01,7.857092611276355054e-01,8.002242433577260172e-01
5.445499403928212301e-01,-8.232537513865949563e-01,-9.022821650141089611e-01,-9.248747285740940294e-01,-8.971611945628373830e-01,-9.768435902566221518e-01,-9.663488217029221339e-01,-9.530131421052768781e-01,-9.223643507841308153e-01,-9.327366113959283389e-01,-8.249597811848132789e-01,-9.076345316151308573e-01,-8.279471201928033652e-01,-7.233960268005149574e-01,-6.827507362448115291e-01,-5.752957168020926826e-01,-6.220228353973868973e-01,-4.170215755163241833e-01,-3.414521778096643034e-01,-2.888190621374706057e-01,2.220085819520606352e-02,-5.867092144325380954e-02,6.173991176630619360e-02,2.998580710460808652e-01,2.628725054975689646e-01,4.080959148487611765e-01,5.088005332387312007e-01,5.549071739729848352e-01,6.756400559494837310e-01,6.509237123309520312e-01
5.381338729160162204e-01,-7.902836145244718224e-01,-8.984406868711095617e-01,-9.215368665409691129e-01,-8.589609810755282071e-01,-9.950410581690999345e-01,-9.663946939197742836e-01,-9.824089068713283135e-01,-9.858662323066100797e-01,-9.922572835557439408e-01,-8.877038016006202348e-01,-1.000000000000000000e+00,-9.052865401242549126e-01,-8.263617220722287993e-01,-8.107167595237037006e-01,-6.869382892230726512e-01,-7.265044589296663080e-01,-5.289324521411437052e-01,-4.495362168207989173e-01,-4.253634368333668592e-01,-7.634325317996945581e-02,-1.863642010299388085e-01,-4.689977484790017193e-02,2.018093022810969750e-01,1.519525722671968837e-01,3.150175135020935047e-01,4.273970996816642831e-01,4.693614795167856957e-01,6.206054533604078438e-01,5.762734468175650937e-01
5.276513232471370385e-01,-6.643366228784008953e-01,-7.974125033069241475e-01,-8.225525009083854977e-01,-8.094932001384311793e-01,-9.353074713255302708e-01,-9.689688868545984768e-01,-9.568722837313272667e-01,-1.000000000000000000e+00,-9.998290808152234810e-01,-9.295120841979981341e-01,-9.736839330057077690e-01,-9.586301112709137984e-01,-9.150289582316869508e-01,-9.117541162842848212e-01,-8.104962391368382146e-01,-8.361513868040346686e-01,-6.701000247656029307e-01,-5.669389723477890053e-01,-5.959989473224009959e-01,-2.508173172402759499e-01,-3.690286282126649109e-01,-2.083906469701522213e-01,-4.799165968145324701e-02,-3.232912625804107432e-02,8.838131699154511134e-02,2.257214591414566374e-01,2.741502681570566202e-01,4.588332041738313327e-01,4.266893817887473794e-01
5.235848410550627552e-01,-5.713597680944533241e-01,-7.002257978857382437e-01,-7.269059973089266879e-01,-7.430827262430350633e-01,-8.573764165694828243e-01,-8.922389073624740208e-01,-9.019398958252746734e-01,-9.595114211702763241e-01,-9.478802059148875303e-01,-9.085763463795689665e-01,-8.208521082498940746e-01,-9.346342624861212478e-01,-9.007304991194313715e-01,-8.848254497659737705e-01,-8.224116166296236985e-01,-8.413166911461236186e-01,-6.993567207652426898e-01,-5.762576888636444794e-01,-6.300900831155388238e-01,-3.267472699254069246e-01,-4.239997758087060142e-01,-2.612418324781978773e-01,-1.997438528790196344e-01,-1.056908915529069654e-01,-4.517647817233549912e-02,1.054492521583158815e-01,1.644847512535266565e-01,3.520955575763306533e-01,3.517555822733166582e-01
5.051471732372883050e-01,-2.979341789271769958e-01,-3.747269284855919702e-01,-4.429617584715913603e-01,-5.771333383206018741e-01,-6.762466260804447238e-01,-7.143774472412270926e-01,-8.271276441121622192e-01,-8.492200720097091704e-01,-8.527003882840905602e-01,-9.409324818833930681e-01,-9.632168063933662649e-01,-9.083470208579372818e-01,-9.731734919598625799e-01,-9.748151362620707250e-01,-9.784551809770765107e-01,-9.648813691605133691e-01,-8.930375976087456813e-01,-8.118712806510069990e-01,-8.475478714521094137e-01,-6.519368466283674834e-01,-6.808818198386970000e-01,-7.159990180636590651e-01,-5.216687712543023325e-01,-3.935436006076327708e-01,-3.562519442321024910e-01,-2.353496648963796789e-01,-6.229060917321821433e-02,1.031230093850440954e-02,1.164368857506767746e-01
4.984726028902794481e-01,-1.717698701762235547e-01,-2.845720958010834467e-01,-3.321711202800702312e-01,-4.642373409124782579e-01,-5.711942644360528121e-01,-6.578315688945666206e-01,-6.890564984613436472e-01,-7.879011265898250294e-01,-8.192407126246565863e-01,-8.927935514893353686e-01,-9.164352164195210815e-01,-9.224075409476861775e-01,-9.819953690962368587e-01,-9.790508934789927675e-01,-9.865927426878098316e-01,-9.813269878005070890e-01,-9.377892155814830932e-01,-8.676333271050555851e-01,-9.073679626621184990e-01,-7.357903352640450256e-01,-7.897364032784046639e-01,-7.258354237840247691e-01,-6.207258278445710875e-01,-5.312945828331508968e-01,-4.817407409290297982e-01,-3.694495890571534713e-01,-2.077532980022122888e-01,-1.052766871092880169e-01,-1.311874825706935144e-02
4.917980325432705913e-01,-4.560556142527007889e-02,-1.944172631165749787e-01,-2.213804820885490465e-01,-3.513413435043546418e-01,-4.661419027916610114e-01,-6.012856905479060377e-01,-5.509853528105250753e-01,-7.265821811699407773e-01,-7.857810369652227234e-01,-8.446546210952776690e-01,-8.696536264456757870e-01,-9.364680610374351843e-01,-9.908172462326110264e-01,-9.832866506959146990e-01,-9.947303043985431525e-01,-9.977726064405006978e-01,-9.825408335542206162e-01,-9.233953735591042822e-01,-9.671880538721275844e-01,-8.196438238997225678e-01,-8.985909867181123278e-01,-7.356718295043904732e-01,-7.197828844348397315e-01,-6.690455650586690783e-01,-6.072295376259571054e-01,-5.035495132179272915e-01,-3.532159868312063633e-01,-2.208656751570804433e-01,-1.426743822648154914e-01
4.791220837708499714e-01,1.917187579719997204e-01,1.457322019009965608e-02,2.844340769232994726e-02,-1.168790605749176481e-01,-2.320293142499603167e-01,-3.729066063730968050e-01,-3.799282544708704745e-01,-5.466001391749604199e-01,-6.260886238676023341e-01,-7.021727824694247166e-01,-7.654889030590962262e-01,-8.532817819040043883e-01,-9.310402492389887597e-01,-9.020769484650924541e-01,-9.876425394996520835e-01,-1.000000000000000000e+00,-9.995014005400341128e-01,-9.787911573627163797e-01,-9.828170913141887066e-01,-9.124108460184694458e-01,-9.764081952093408567e-01,-8.603982169282196057e-01,-8.425618502598228865e-01,-8.391752825279121808e-01,-7.700155583156984562e-01,-6.783531079923464935e-01,-5.849174132568302209e-01,-4.639015578221800662e-01,-3.105087160861112472e-01
4.760618135544810170e-01,2.759848938958635589e-01,8.406274168404259672e-02,1.219255588096948284e-01,-4.435452544022699950e-02,-1.611658986084409384e-01,-2.970306864830173921e-01,-3.557674619387042880e-01,-4.959233523152611900e-01,-5.763080081048016501e-01,-6.662498553565250337e-01,-7.574340501341580989e-01,-8.309927773371849069e-01,-9.222298656952581108e-01,-8.900930991870423803e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.626809339430358881e-01,-8.903113076386683922e-01,-9.187691835173326105e-01,-8.657489362216936879e-01,-9.110143543714587233e-01,-8.451646057501034370e-01,-7.460388462219431638e-01,-6.615301343849387949e-01,-5.486623442614806390e-01,-3.900422927156732555e-01
4.616933383374183242e-01,5.133962232505363543e-01,3.590320836510834113e-01,3.666576103342324977e-01,2.338390083222472438e-01,1.000623545126779201e-01,3.407402538748501020e-03,-1.257067023384528803e-01,-2.148197651526164709e-01,-3.188198503875844803e-01,-4.206196159526320866e-01,-5.343829743418984091e-01,-6.156373893059277069e-01,-7.218347517942605984e-01,-7.091325442410487678e-01,-8.636483157762983032e-01,-9.122882613694914822e-01,-9.308601782919800893e-01,-9.571166908352115588e-01,-9.412809697636835837e-01,-9.647978657822453563e-01,-1.000000000000000000e+00,-9.546586531560199429e-01,-9.189270414931578479e-01,-9.857385048148068485e-01,-9.233121612033547976e-01,-8.612767401020349212e-01,-8.088593505934187355e-01,-7.206499389891980467e-01,-6.202144035353125417e-01
4.503851333367245857e-01,6.665414166813452557e-01,5.645119041241812852e-01,5.179075107414052859e-01,4.395080069500307829e-01,2.904271919922774003e-01,2.279695716704349673e-01,8.019326472963236863e-02,1.560703515032907385e-02,-1.111123084331679944e-01,-2.109123036616387115e-01,-3.193867514745767910e-01,-4.225710058414900439e-01,-5.302500214369936238e-01,-5.401558385731053402e-01,-7.050580551094196569e-01,-7.644014209250558078e-01,-8.125023660049590646e-01,-8.496333837571741210e-01,-8.604937060178268204e-01,-9.166447096968883823e-01,-9.877110716606436469e-01,-9.321771562055943816e-01,-9.489180608027512065e-01,-9.886235834146084311e-01,-9.263106692222012883e-01,-9.088288957525298972e-01,-8.795758456737901021e-01,-8.078767472776149372e-01,-7.708529377253897641e-01
4.503851333367245857e-01,6.665414166813452557e-01,5.645119041241812852e-01,5.179075107414052859e-01,4.395080069500307829e-01,2.904271919922774003e-01,2.279695716704349673e-01,8.019326472963236863e-02,1.560703515032907385e-02,-1.111123084331679944e-01,-2.109123036616387115e-01,-3.193867514745767910e-01,-4.225710058414900439e-01,-5.302500214369936238e-01,-5.401558385731053402e-01,-7.050580551094196569e-01,-7.644014209250558078e-01,-8.125023660049590646e-01,-8.496333837571741210e-01,-8.604937060178268204e-01,-9.166447096968883823e-01,-9.877110716606436469e-01,-9.321771562055943816e-01,-9.489180608027512065e-01,-9.886235834146084311e-01,-9.263106692222012883e-01,-9.088288957525298972e-01,-8.795758456737901021e-01,-8.078767472776149372e-01,-7.708529377253897641e-01
4.390769283360307917e-01,8.196866101121542680e-01,7.699917245972791591e-01,6.691574111485780740e-01,6.451770055778143220e-01,4.807920294718768806e-01,4.525317408021214405e-01,2.860932317977176176e-01,2.460338354532746186e-01,9.659523352124846363e-02,-1.204991370645336346e-03,-1.043905286072551730e-01,-2.295046223770523808e-01,-3.386652910797265936e-01,-3.711791329051619681e-01,-5.464677944425411216e-01,-6.165145804806201335e-01,-6.941445537179380398e-01,-7.421500766791366832e-01,-7.797064422719700572e-01,-8.684915536115314083e-01,-9.754221433212872938e-01,-9.096956592551688203e-01,-9.789090801123445651e-01,-9.915086620144100138e-01,-9.293091772410477791e-01,-9.563810514030248733e-01,-9.502923407541614687e-01,-8.951035555660318277e-01,-9.214914719154669864e-01
4.299460061703905822e-01,8.925139253355239832e-01,8.491704032030055194e-01,7.749312428574886003e-01,7.639942947453104427e-01,6.180968219692676291e-01,6.033013187781502973e-01,4.453293917306676564e-01,4.213927168781964050e-01,2.733027838105068774e-01,1.748726531562044273e-01,1.200462853071440628e-01,-1.318825536858764247e-02,-1.049605114638673675e-01,-2.023082520985391985e-01,-3.702992093931489759e-01,-4.365375652135347617e-01,-5.398811245962420458e-01,-5.860774342691096317e-01,-6.533519197209010088e-01,-7.741746653266139422e-01,-8.773005940453939555e-01,-8.512699906560581287e-01,-9.564985821337359528e-01,-9.553638089820730706e-01,-9.244788025981613977e-01,-9.703683008575846314e-01,-9.709666029571595303e-01,-9.451544178665427509e-01,-9.607457359577334932e-01
